12200 LAD -8.85837 13.2312 AF AO
12300 CPT -33.9648017883 18.6016998291 AF ZA
12400 DUR -29.6144444444 31.1197222222 AF ZA
12500 JNB -26.1392 28.246 AF ZA
12600 MPM -25.920799 32.572601 AF MZ
12700 GBE -24.555201 25.9182 AF BW
12800 HRE -17.931801 31.0928 AF ZW
12900 TNR -18.7969 47.478802 AF MG
13000 RUN -20.890087 55.518894 AF RE
13100 MRU -20.430201 57.683601 AF MU
13200 DAR -6.87811 39.202599 AF TZ
13300 MBA -4.03483 39.5942 AF KE
13400 NBO -1.31923997402 36.9277992249 AF KE
13500 KGL -1.96863 30.1395 AF RW
13600 JIB 11.5473 43.1595 AF DJ
13700 CAI 30.111534 31.396694 AF EG
13800 TLV 32.011398 34.8867 AS IL
13900 HFA 32.80939865112305 35.04309844970703 AS IL
14000 ZDM 31.91123 35.20756 AS PS
14100 AMM 31.7226009369 35.9931983948 AS JO
14200 BEY 33.820899963378906 35.488399505615234 AS LB
14300 LCA 34.875099 33.624901 AS CY
14400 EVN 40.1473007202 44.3959007263 AS AM
14500 TBS 41.669201 44.9547 AS GE
14600 GYD 40.467498779296875 50.04669952392578 AS AZ
14700 LLK 38.757919 48.807042 AS AZ
14800 EBL 36.23759841918945 43.963199615478516 AS IQ
14900 ISU 35.5617485046 45.316738128699996 AS IQ
15000 BGW 33.262501 44.2346 AS IQ
15100 NJF 31.989853 44.404317 AS IQ
15200 XNH 30.935801 46.090099 AS IQ
15300 BSR 30.549101 47.662102 AS IQ
15400 KWI 29.226601 47.968899 AS KW
15500 RUH 24.9576 46.698799 AS SA
15600 DMM 26.471200942993164 49.79790115356445 AS SA
15700 JED 21.6796 39.156502 AS SA
15800 BAH 26.267295 50.63764 AS BH
15900 DOH 25.273056 51.608056 AS QA
16000 DXB 25.2527999878 55.3643989563 AS AE
16100 FJR 25.1122 56.324001 AS AE
16200 MCT 23.593299865722656 58.284400939941406 AS OM
16300 MLE 4.191830158233643 73.52909851074219 AS MV
16400 CMB 7.180759906768799 79.88410186767578 AS LK
16500 MAA 12.990005 80.169296 AS IN
16600 BLR 13.1979 77.706299 AS IN
16700 HYD 17.231318 78.429855 AS IN
16800 NAG 21.092199 79.047203 AS IN
16900 BBI 20.244400024399997 85.8178024292 AS IN
17000 CCU 22.654699325561523 88.44670104980469 AS IN
17100 AMD 23.0772 72.634697 AS IN
17200 BOM 19.0886993408 72.8678970337 AS IN
17300 PNQ 18.5821 73.919701 AS IN
17400 CNN 11.918614 75.547211 AS IN
17500 COK 10.152 76.401901 AS IN
17600 PAT 25.591299 85.087997 AS IN
17700 KNU 26.404301 80.410103 AS IN
17800 DEL 28.55563 77.09519 AS IN
17900 IXC 30.6735 76.788498 AS IN
18000 JSR 23.1838 89.160797 AS BD
18100 CGP 22.249599 91.813301 AS BD
18200 DAC 23.843347 90.397783 AS BD
18300 PBH 27.4032 89.424599 AS BT
18400 KTM 27.6966 85.3591 AS NP
18500 LHE 31.521601 74.403603 AS PK
18600 ISB 33.549 72.82566 AS PK
18700 KHI 24.9065 67.160797 AS PK
18800 TAS 41.257900238 69.2811965942 AS UZ
18900 ALA 43.354267 77.042828 AS KZ
19000 ULN 47.843102 106.766998 AS MN
19100 ICN 37.46910095214844 126.45099639892578 AS KR
19200 TYO 35.764702 140.386002 AS JP
19300 NRT 35.764702 140.386002 AS JP
19400 HND 35.552299 139.779999 AS JP
19500 ITM 34.785499572753906 135.43800354003906 AS JP
19600 KIX 34.427299 135.244003 AS JP
19700 FUK 33.585899353027344 130.4510040283203 AS JP
19800 OKA 26.195801 127.646004 AS JP
19900 GUM 13.4834 144.796005 OC GU
20000 CGY 8.612203 124.456496 AS PH
20100 CEB 10.309261 123.97974 AS PH
20200 MNL 14.5086 121.019997 AS PH
20300 BWN 4.9442 114.928001 AS BN
20400 SGN 10.8188 106.652 AS VN
20500 HAN 21.221201 105.806999 AS VN
20600 PNH 11.5466 104.844002 AS KH
20700 VTE 17.988300323500003 102.56300354 AS LA
20800 MFM 22.149599 113.592003 AS MO
20900 HKG 22.308901 113.915001 AS HK
21000 KHH 22.577101 120.349998 AS TW
21100 TPE 25.0777 121.233002 AS TW
21200 FOC 25.934669 119.66318 AS CN
21300 HYN 28.562201 121.429001 AS CN
21400 HGH 30.23609 120.428865 AS CN
21500 SHA 31.198104 121.33426 AS CN
21600 CZX 31.919701 119.778999 AS CN
21700 WHU 31.3906 118.408997 AS CN
21800 KHN 28.864815 115.90271 AS CN
21900 CGD 28.9189 111.639999 AS CN
